koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_impact,koi_model_snr,koi_steff,koi_slogg,ra,dec
0,1.0,0,0,0,0.977,15.0,5949.0,4.272,295.40433,42.981422
0,0.961,0,0,0,0.232,11.4,5782.0,4.28,291.49942,37.05928
2,0.0,0,1,1,1.268,168.0,5993.0,4.489,297.15894,47.319191
0,0.958,0,0,0,0.009,10.4,5833.0,4.407,295.80658,50.909801
0,0.4808294015396076,0,0,0,0.4901,8.5,6443.0,4.325,296.58698,43.766918
0,0.982,0,0,0,0.513,7.3,5808.0,4.306,297.0672,44.0676
0,0.4808294015396076,0,0,0,0.2602,7.1,6443.0,4.325,296.58698,43.766918
2,0.4808294015396076,1,0,0,0.2598,7.8,6443.0,4.325,296.58698,43.766918
2,0.0,0,0,1,0.676,21.0,5899.0,4.37,296.7114,43.85815
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,300.29269,43.811508
2,0.0,0,1,0,0.62,3069.4,6074.0,4.466,290.91058,43.92947
0,0.4808294015396076,0,0,0,0.2316,5.2,5505.0,4.586,291.06699,44.071201
0,0.441,0,0,0,0.95,21.3,6585.0,3.813,292.09332,37.61348
1,0.955,0,0,0,0.885,21.1,6115.0,4.249,290.08276,50.86348
0,0.99,0,0,0,0.209,7.7,4827.0,4.508,291.18497,40.311211
0,0.767,0,0,0,0.489,17.6,4817.0,4.499,289.53882,41.892818
0,0.4808294015396076,0,0,0,0.4073,12.2,6277.0,4.306,296.29355,43.403271
0,0.4808294015396076,0,0,0,72.848,7.3,6266.0,4.101,296.96027,46.034302
0,0.4808294015396076,0,0,0,0.6214,5.7,5693.0,4.551,290.20163,48.185822
1,1.0,0,0,0,0.112,22.7,3891.0,4.718,283.33606,47.174541
2,0.0,0,1,0,1.077,635.5,6385.0,4.316,289.22275,47.913891
2,0.0,0,1,0,0.431,759.1,5796.0,4.472,281.9364,48.010059
2,0.0,0,1,0,0.003,511.7,9696.0,4.033,290.43994,48.045101
2,0.0,0,1,0,1.246,163.9,4822.0,2.662,293.55737,48.04174
2,0.0,1,0,1,1.223,92.1,4852.0,4.613,301.03964,44.036179
2,0.0,0,1,0,0.739,1041.8,5949.0,4.311,297.91592,48.33205
2,0.0,0,1,0,2.195,515.5,6372.0,4.453,287.35608,48.543091
0,0.019,0,0,0,0.168,533.9,6184.0,4.371,292.7561,49.264561
2,0.0,0,1,0,0.272,2019.7,5899.0,4.574,294.78079,49.273621
0,0.4808294015396076,0,0,0,0.1289,9.0,6698.0,4.267,291.74231,44.074871
2,0.4808294015396076,0,1,1,1.0094,2.6,5350.0,4.578,296.7843,44.069012
2,0.0,0,1,0,0.984,15.8,7301.0,4.11,301.03876,44.071098
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,293.19507,39.90728
0,0.4808294015396076,0,0,0,0.1129,6.4,6725.0,4.335,287.9856,44.147202
0,0.4808294015396076,0,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,287.9856,44.147202
2,0.001,0,0,1,0.267,15.9,7193.0,4.156,301.13428,44.100128
0,0.989,0,0,0,0.67,11.1,6122.0,4.471,287.53177,44.30801
1,1.0,0,0,0,0.338,18.6,3891.0,4.718,283.33606,47.174541
0,0.999,0,0,0,0.773,15.2,6313.0,4.228,297.39371,39.829041
0,0.4808294015396076,0,0,0,0.1573,5.6,5536.0,4.566,294.96246,46.676289
0,0.4808294015396076,0,0,0,0.0011,9.1,6018.0,4.485,291.16437,45.318291
2,0.022,0,0,1,1.115,10.8,3729.0,4.733,292.73764,42.014832
0,1.0,0,0,0,0.935,12.1,6033.0,3.985,298.67377,43.795479
1,1.0,0,0,0,0.441,12.3,5413.0,4.579,285.31381,48.72525
0,0.4808294015396076,0,0,0,0.6133,10.8,5896.0,4.343,297.47839,46.81575
0,0.4808294015396076,0,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,297.00943,50.372318
0,0.784,0,0,0,0.055,13.0,6086.0,4.274,296.99863,42.78196
0,0.744,0,0,0,0.814,12.0,6004.0,4.484,294.98914,46.838329
2,0.0,0,1,0,1.277,56.6,5893.0,3.945,297.07068,49.442451
0,0.149,0,0,0,0.662,9.4,5830.0,4.54,290.72867,37.252651
2,0.0,0,1,0,0.861,86.7,4608.0,4.648,288.22913,49.904129
2,0.0,0,1,0,0.426,1365.9,5999.0,4.494,294.81921,49.963631
2,0.0,0,1,1,1.282,171.3,5910.0,4.505,290.87125,50.052601
0,0.175,0,0,0,0.018,8.1,5294.0,3.599,300.63809,44.156269
2,0.0,0,1,0,0.403,4146.7,7249.0,3.993,297.51343,50.07481
2,0.0,0,1,0,0.124,338.2,5720.0,4.407,290.02682,50.455391
0,0.283,0,0,0,0.032,12.3,5440.0,3.404,292.55194,37.421211
2,0.4808294015396076,0,0,0,0.3733,16.3,7589.0,4.023,291.2699,42.692009
2,0.4808294015396076,1,0,0,0.8856,8.6,7608.0,4.08,280.7475,43.601841
2,0.0,0,1,0,1.213,18.1,6144.0,4.083,290.03314,38.426861
2,0.4808294015396076,1,0,0,0.9936,10.4,5971.0,4.514,289.73468,46.64534
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,285.54712,39.06329
2,0.4808294015396076,1,0,0,0.4719,3.0,5424.0,3.832,295.6828,39.618729
2,0.4808294015396076,1,0,0,0.1749,8.1,6003.0,3.825,288.39529,39.872627
2,0.4808294015396076,0,1,0,0.828,5388.3,6095.0,4.427,290.12708,40.15947
2,0.0,1,0,0,0.511,32.9,10346.0,4.077,294.20782,39.789291
2,0.4808294015396076,1,0,0,0.1164,11.6,9030.0,3.822,290.81604,47.682892
2,0.4808294015396076,1,0,0,0.5,10.6,8914.0,3.896,285.13657,48.257301
2,0.4808294015396076,1,0,0,0.9778,6.9,6362.0,3.858,281.12289,47.16489
2,0.4808294015396076,1,0,0,1.363,32.1,7682.0,3.838,294.41833,46.038712
2,0.0,0,0,1,0.553,13.2,5780.0,4.438,299.87357,40.607719
2,0.4808294015396076,1,0,0,0.2687,5.7,6070.0,4.117,292.08047,37.67461
0,0.0,0,0,0,0.737,56.3,7056.0,3.813,288.23862,46.118061
2,0.4808294015396076,1,0,0,1.1262,19.9,7296.0,4.103,295.83194,47.39381
2,0.005,0,0,1,0.096,9.3,5689.0,4.422,291.65018,38.40937
2,0.4808294015396076,1,0,0,0.9849,30.4,7076.0,4.147,291.49722,47.463509
2,0.001,0,0,1,0.547,14.8,9456.0,4.172,299.436,40.477852
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,286.61902,37.504044
2,0.4808294015396076,1,0,0,0.4916,6.7,6745.0,4.361,291.4325,37.93618
2,0.4808294015396076,1,0,0,0.0177,8.9,6181.0,4.279,284.01102,44.49432
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,286.08908,45.369011
2,0.0,0,0,1,1.238,12.3,5797.0,4.563,294.50916,39.461109
2,0.4808294015396076,0,0,1,0.2713,14.7,6295.0,4.456,292.55002,39.023811
2,0.0,0,1,1,1.284,32.2,5182.0,4.601,281.60605,44.184761
2,0.4808294015396076,0,0,1,0.2227,14.2,5868.0,4.397,297.97269,48.672981
0,0.966,0,0,0,0.348,11.2,5821.0,4.127,294.01529,42.824371
2,0.0,0,1,1,0.993,97.3,5780.0,4.438,294.49814,46.691032
2,0.4808294015396076,1,0,0,0.7182,5.4,5504.0,4.572,283.42587,41.325531
2,0.4808294015396076,1,0,0,0.2434,11.1,5381.0,4.575,294.99933,44.213531
1,0.995,0,0,0,0.943,24.4,5970.0,4.317,284.4335,49.305161
2,0.0,1,0,0,0.548,573.2,4884.0,3.279,292.00238,38.4352
2,0.4808294015396076,1,0,1,1.2672,58.1,5333.0,4.633,291.98618,41.55703
2,0.0,0,1,0,0.0,280.6,5780.0,4.438,294.34079,39.563118
2,0.0,0,1,0,0.472,200.6,4040.0,4.714,293.53409,44.477085
2,0.0,0,0,1,0.001,18.7,4260.0,4.663,297.33563,41.89048
0,0.847,0,0,0,0.207,9.1,5483.0,4.589,285.12204,44.1106
0,0.017,0,0,0,0.944,12.9,5592.0,4.115,289.19958,49.305721
2,0.0,1,0,0,0.227,576.6,9341.0,4.222,298.93646,40.39175
2,1.0,0,1,0,1.129,9.7,6911.0,4.038,289.74249,39.267059
2,0.0,0,1,0,0.001,112.3,6911.0,4.038,289.74249,39.267059
0,0.4808294015396076,0,0,0,0.4146,6.4,6250.0,4.472,292.17029,40.907162
2,0.672,0,1,0,0.692,700.5,5984.0,4.521,294.96027,40.98698
2,0.0,1,0,0,1.181,63.4,6715.0,3.211,297.13116,40.921341
2,0.0,0,1,0,0.636,1228.9,4789.0,4.678,298.25183,40.90353
2,0.0,0,1,0,0.218,5156.6,6300.0,3.646,299.16174,40.92701
2,0.0,1,0,0,0.945,2541.2,5616.0,4.574,299.2717,40.972389
2,0.112,0,0,1,0.36,7.9,5649.0,4.45,299.55539,40.996132
2,0.0,0,1,0,0.036,112.8,6180.0,4.007,284.58551,41.009579
0,0.529,0,0,0,0.377,8.9,4348.0,4.62,291.31281,44.38192
0,0.4808294015396076,0,0,0,0.2405,5.4,7694.0,3.631,284.33261,42.12709
2,0.0,0,1,0,0.664,2389.2,5722.0,4.454,284.94107,42.113159
2,0.0,0,1,1,0.354,3.6,6197.0,4.449,286.92691,42.108849
2,0.4808294015396076,0,0,1,0.4308,8.9,6153.0,4.471,293.04248,42.11232
2,0.001,0,1,0,0.531,643.6,6205.0,4.534,293.10742,42.122589
2,0.0,0,1,0,0.855,514.4,5067.0,4.565,293.59467,42.143082
0,0.4808294015396076,0,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,293.6633,42.113079
2,0.0,0,1,0,0.219,4313.4,6269.0,4.109,293.83826,42.122211
2,0.0,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,295.63531,43.115688
2,0.0,0,0,0,0.338,9.9,5672.0,4.447,282.31512,43.266312
2,0.4808294015396076,1,0,0,0.3153,8.1,6221.0,4.4,284.17172,43.200809
0,0.4808294015396076,0,0,0,0.0506,9.2,6140.0,4.248,286.14291,43.236351
0,0.952,0,0,0,0.224,9.9,5269.0,4.627,286.33069,43.267929
2,0.0,0,1,0,0.386,2624.6,5938.0,4.605,288.37411,43.294319
0,0.786,0,0,0,0.879,8.4,5839.0,4.199,290.12088,43.24361
2,0.0,0,1,0,0.001,502.0,3520.0,4.906,291.15067,43.285301
2,0.0,0,1,0,0.93,2541.7,5973.0,4.562,296.1174,44.232841
2,0.0,0,1,0,0.003,2648.4,5657.0,4.23,296.8732,44.241341
2,0.0,0,1,0,0.725,5497.0,6350.0,4.233,297.29782,44.281658
2,0.0,0,1,0,1.135,3062.6,6367.0,4.133,301.0209,44.232239
2,0.0,0,1,0,1.084,1053.1,5926.0,4.519,282.11639,44.373489
2,0.0,0,1,0,1.261,585.4,5185.0,4.571,288.9664,44.35693
0,1.0,0,0,0,0.197,9.3,5135.0,4.464,290.85971,44.350922
2,0.0,0,1,0,0.613,3786.7,5623.0,4.596,291.27377,44.371239
2,0.0,0,1,0,1.281,504.1,6587.0,3.531,290.65009,45.782429
2,0.0,0,1,0,0.575,2957.7,5256.0,4.502,293.42542,45.760849
2,0.0,0,0,0,0.385,18.2,5525.0,4.603,294.15503,45.70723
2,0.0,0,1,0,0.249,1487.2,8117.0,3.748,295.82617,45.78764
2,0.0,0,1,0,1.081,283.7,8117.0,3.748,295.82617,45.78764
2,0.0,0,1,0,1.368,3458.3,5191.0,4.615,295.94705,45.741562
0,0.55,0,0,0,0.096,11.3,5696.0,4.178,298.80557,45.759998
2,0.4808294015396076,0,0,0,0.0517,10.1,5742.0,3.521,299.68271,45.71133
2,0.0,1,0,0,1.138,808.3,4399.0,4.788,284.99713,45.886688
0,0.4808294015396076,0,0,0,0.1857,12.5,6013.0,4.37,296.89828,47.081059
2,0.0,0,1,0,0.906,351.1,5826.0,4.273,297.50986,47.054489
2,0.0,1,0,0,0.701,24.3,7331.0,4.041,298.20029,47.06292
2,0.0,0,1,0,0.948,502.0,6033.0,4.398,298.71655,47.014519
2,0.4808294015396076,1,0,0,0.0121,5.9,5593.0,4.478,299.58353,47.022888
2,0.0,0,1,0,0.779,1049.3,4627.0,4.721,286.84036,47.173309
2,0.0,0,1,0,1.121,602.3,6154.0,4.399,296.69858,47.137741
2,0.0,0,1,0,0.954,472.8,7652.0,4.104,296.99341,47.146648
0,0.837,0,0,0,0.057,11.9,5995.0,4.536,290.3031,44.678089
2,0.0,0,1,0,1.094,2025.7,5970.0,4.521,295.70044,48.834229
2,0.337,0,0,1,0.025,8.3,5283.0,2.352,296.07492,48.8591
2,0.0,0,1,0,1.185,443.6,6018.0,4.569,296.47736,48.85371
2,0.0,0,1,0,0.479,1737.7,6065.0,4.377,282.60721,48.96825
2,0.0,0,1,0,1.233,445.3,5419.0,4.581,285.47064,48.927292
2,0.0,0,1,0,0.67,489.6,5391.0,4.539,286.12268,48.923439
2,0.0,0,1,0,0.718,1150.7,6440.0,4.313,286.61768,48.996811
2,0.0,0,1,0,0.0,1834.5,5260.0,4.56,287.04657,48.993229
0,1.0,0,0,0,0.282,10.3,5803.0,4.211,295.96893,38.867168
0,0.4808294015396076,0,0,0,0.1847,7.8,5289.0,4.546,292.25284,38.60899
2,0.0,1,0,1,0.518,14.0,5367.0,4.639,300.23587,44.76952
2,0.0,1,0,1,1.174,40.2,5977.0,4.514,298.75528,40.665218
0,0.4808294015396076,0,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,288.34488,49.021938
2,0.4808294015396076,0,0,1,0.3595,8.8,5216.0,4.564,290.46756,40.056438
0,0.804,0,0,0,1.101,7.5,4352.0,4.671,284.26859,44.19754
0,0.4808294015396076,0,0,0,0.6606,8.6,6532.0,4.271,288.52902,42.27626
2,0.0,0,0,0,0.71,15.9,6514.0,4.09,290.55087,43.994362
0,1.0,0,0,0,0.365,8.6,6247.0,4.433,292.56421,38.931129
2,0.4808294015396076,0,0,0,0.6188,10.5,5591.0,4.559,293.66006,38.964008
2,0.4808294015396076,0,0,0,0.0843,9.6,5582.0,4.551,293.66177,38.964748
2,0.0,1,0,0,0.51,915.3,6569.0,4.008,293.69543,38.982792
0,0.4808294015396076,0,0,0,0.1788,6.6,5847.0,4.526,285.27823,39.088428
2,0.0,0,1,0,1.009,4403.8,6011.0,3.998,286.15421,39.065708
2,0.4808294015396076,0,1,0,0.0891,11.7,6428.0,4.345,295.88843,39.027901
0,0.999,0,0,0,0.771,8.3,5889.0,4.543,295.89651,39.076359
2,0.0,0,1,0,1.069,1186.0,6024.0,4.523,296.00211,39.000511
2,0.0,1,0,0,0.064,16.0,6286.0,3.056,295.43771,40.120998
2,0.4808294015396076,1,0,0,0.9299,14.1,6594.0,4.39,295.43936,40.147449
2,0.0,0,1,1,1.298,82.6,5929.0,4.479,295.45105,40.175652
2,0.125,1,0,0,1.209,102.3,6564.0,3.515,295.63986,40.19825
2,0.4808294015396076,1,0,0,0.9848,27.2,6877.0,4.028,296.83371,40.16124
2,0.0,1,0,0,0.992,12.5,6028.0,3.724,296.8522,40.166519
2,0.0,0,1,0,1.141,339.5,5433.0,4.154,297.87564,40.10746
2,0.0,1,0,0,0.955,4.7,6333.0,4.198,297.87741,40.120781
2,0.0,0,1,0,0.743,3164.4,5569.0,4.566,288.69742,41.059231
2,0.0,0,1,1,1.259,181.3,4963.0,4.63,295.10843,41.074059
2,0.0,0,1,0,0.798,1111.9,5622.0,4.619,295.15628,41.052559
2,0.0,0,1,0,0.757,4456.6,5993.0,4.114,296.3493,41.072968
2,0.97,1,0,0,0.973,21.6,6681.0,3.465,296.73676,41.00066
0,0.831,0,0,0,0.346,8.2,5190.0,4.446,285.95218,41.14439
2,0.0,0,1,0,0.739,2907.6,3977.0,4.697,290.34891,41.137829
2,0.0,1,0,0,1.13,15.8,6831.0,3.971,296.82806,41.192028
2,0.229,1,0,0,0.019,10.9,4992.0,2.921,294.96524,44.360481
2,0.0,0,1,0,0.589,713.8,5446.0,4.388,295.67706,42.111355
0,0.4808294015396076,0,0,0,0.7171,7.1,5794.0,4.377,297.83545,42.11039
0,0.971,0,0,0,0.611,9.0,5821.0,4.419,287.23486,42.263309
2,0.0,0,1,0,0.358,8168.6,6818.0,4.357,288.36362,42.24807
0,0.955,0,0,0,0.097,10.8,6078.0,4.434,289.04434,42.280022
2,0.4808294015396076,0,1,0,0.4204,9.0,5922.0,4.454,290.87341,42.277828
2,0.0,0,1,0,0.631,2583.7,6674.0,4.286,292.10236,42.252239
2,0.0,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,292.93964,42.244156
2,0.0,0,1,0,1.104,1599.1,5857.0,4.396,293.07452,42.280258
2,0.315,1,0,0,0.592,9.8,6295.0,3.907,295.19839,44.419601
2,0.0,0,1,1,1.284,258.1,5953.0,4.161,295.9227,43.285881
2,0.0,0,1,1,0.886,1589.6,6011.0,4.217,297.91519,43.256203
2,0.0,1,0,1,0.345,19.2,4994.0,2.682,298.05032,43.23317
2,0.4808294015396076,1,0,0,0.175,7.4,5017.0,4.585,282.79242,43.374859
2,0.4808294015396076,1,0,0,0.6639,11.1,5258.0,3.771,283.69098,43.367691
2,0.0,0,1,0,0.606,156.8,6126.0,4.513,286.27698,43.339142
2,0.0,1,0,0,1.054,976.0,5873.0,4.554,287.12943,43.344131
2,0.0,0,1,0,0.206,268.7,5030.0,4.665,287.18448,43.367088
2,0.0,0,1,0,1.137,36.1,5515.0,4.357,292.4931,44.333439
2,0.0,0,1,0,0.317,6979.7,6099.0,4.511,295.00055,44.321018
2,0.0,0,1,0,0.253,5131.4,6284.0,4.355,296.29739,44.333
2,0.0,0,1,0,0.555,2415.6,5623.0,4.4,296.3717,44.383541
2,0.0,0,1,0,0.689,312.5,5030.0,4.67,296.55756,44.31023
2,0.0,0,1,0,1.062,563.9,5622.0,4.443,297.1105,44.399872
2,0.0,0,0,1,0.013,23.5,4840.0,2.56,297.29306,44.355251
0,0.914,0,0,0,0.181,9.5,5745.0,4.503,300.42432,44.343601
2,0.0,1,0,0,0.81,15.4,6596.0,3.913,301.70032,44.380005
2,0.0,0,1,1,0.476,16.8,5381.0,4.426,285.00354,45.887951
2,0.0,0,1,1,0.895,79.8,5220.0,4.578,288.27121,45.87661
0,0.979,0,0,0,0.032,13.0,5155.0,3.511,291.0527,45.835129
2,0.0,0,1,0,0.56,3813.5,6522.0,4.407,292.7402,45.80151
2,0.0,0,1,0,0.318,8251.5,6109.0,4.097,295.85443,45.892208
2,0.0,0,1,0,0.855,1071.6,7742.0,4.024,297.20245,45.849861
2,0.0,0,0,0,0.021,8.5,3931.0,4.717,297.23355,45.843262
2,0.0,0,1,0,0.776,1587.6,6425.0,4.341,286.06958,45.900581
2,0.0,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,287.33417,45.924709
2,0.0,0,0,1,0.53,9.8,6056.0,4.271,300.55823,44.570061
0,0.983,0,0,0,0.982,16.1,6167.0,3.804,298.9006,47.107769
2,0.001,0,0,1,0.793,10.7,5602.0,4.614,299.16739,47.185692
2,0.0,1,0,0,1.178,79.8,5110.0,4.618,283.01196,47.238602
2,0.001,0,1,0,0.252,4696.8,5870.0,3.903,287.49353,47.224659
2,0.0,0,1,0,0.346,3017.9,6773.0,4.306,292.25565,47.286301
2,0.0,1,0,0,0.982,27.0,6917.0,4.05,294.37708,47.289928
2,0.0,0,1,0,0.52,6707.7,5644.0,4.55,294.75986,47.201931
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,284.0842,47.373589
2,0.0,0,1,0,1.045,2768.6,6095.0,4.378,284.45453,47.311951
2,0.136,0,1,0,0.958,304.0,7094.0,3.905,290.10678,48.903389
0,1.0,0,0,0,0.103,8.8,5008.0,4.506,290.43677,48.983452
0,0.851,0,0,0,0.303,8.3,6306.0,4.346,292.08185,48.96711
2,0.0,0,1,0,0.621,1575.9,6116.0,4.431,294.97415,48.94458
2,0.0,0,0,0,1.043,8.8,6850.0,4.196,295.05701,48.976349
0,1.0,0,0,0,0.15,12.0,5172.0,2.693,282.93994,49.050289
2,0.0,0,1,0,1.0,175.7,7216.0,3.768,285.21619,49.08947
0,0.635,0,0,0,0.39,10.6,5443.0,4.36,285.63681,49.009109
2,0.4808294015396076,1,0,0,0.5488,14.3,4297.0,1.663,286.8252,39.802509
0,0.4808294015396076,0,0,0,0.294,8.5,5602.0,4.33,296.63684,43.802792
0,0.036,0,0,0,0.089,11.4,6477.0,4.361,283.06863,48.802078
2,0.0,1,1,0,0.88,34.3,5873.0,4.547,290.38962,45.681438
2,0.0,1,1,1,0.913,11.6,6108.0,4.471,290.39124,45.68161
2,0.001,0,1,0,1.004,7.1,4289.0,1.603,296.98563,43.581352
2,0.0,0,1,0,1.061,1797.4,5951.0,4.638,291.04407,36.729271
0,0.4808294015396076,0,0,0,0.1438,6.7,5509.0,4.565,291.11398,36.994061
2,0.0,0,1,0,0.867,394.4,5896.0,4.518,296.09506,39.055439
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,286.8895,39.107368
2,0.0,0,1,0,1.26,151.8,4831.0,4.713,290.98013,39.186489
2,0.0,0,1,1,1.149,942.6,5774.0,4.508,294.19971,39.172379
2,0.4808294015396076,0,1,0,1.2942,231.8,6140.0,4.243,294.55844,39.13765
2,0.0,0,1,0,0.378,2390.4,6100.0,3.895,294.5957,39.193748
2,0.0,0,1,0,0.574,850.4,4867.0,4.687,295.86926,39.148201
0,0.4808294015396076,0,0,0,0.2065,8.9,5829.0,4.575,296.07407,39.158192
2,0.0,0,1,0,0.343,3150.9,6468.0,3.893,296.24484,39.185139
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,297.87741,40.120781
2,0.0,0,1,0,0.477,997.7,4239.0,4.793,297.87799,40.10796
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,298.22311,40.172298
2,0.4808294015396076,1,0,0,1.3087,24.1,5956.0,4.504,298.4595,40.16156
2,0.0,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,299.09546,40.19817
2,0.0,0,1,1,0.976,182.9,6429.0,3.615,284.11514,40.243561
2,0.0,1,0,0,0.628,16.0,9451.0,3.97,284.85397,40.208569
2,0.0,0,1,0,0.641,590.7,5519.0,4.621,285.02042,40.2985
2,0.0,1,0,0,1.21,79.5,6541.0,3.773,296.86258,41.147419
0,0.4808294015396076,0,0,0,0.4309,31.1,3582.0,4.847,288.88849,41.246738
2,0.0,0,1,1,0.357,11.1,6075.0,4.501,289.263,41.26638
2,0.0,0,0,1,0.033,12.1,4949.0,4.552,289.29977,41.278751
2,0.0,0,1,0,0.65,174.5,6785.0,4.321,292.53986,41.21159
2,0.0,0,1,0,0.879,1666.6,6271.0,4.178,292.60831,41.225201
0,0.965,0,0,0,0.196,9.8,6375.0,4.474,293.7937,41.204491
2,0.0,0,1,1,0.768,7.8,8847.0,4.2,296.47546,41.241116
2,0.4808294015396076,0,0,1,0.713,8.5,6100.0,4.438,296.53571,41.23901
2,0.0,0,1,0,0.432,38.8,6224.0,3.815,295.78482,42.285679
2,0.0,0,1,1,0.37,9.0,6280.0,3.795,298.48257,42.240379
2,0.0,1,0,0,0.627,4419.3,9454.0,4.244,298.89075,42.209862
2,0.0,0,1,0,0.425,2807.8,5704.0,4.476,283.77585,42.359322
0,0.946,0,0,0,0.666,1149.7,6116.0,4.407,284.13208,42.350441
2,0.0,0,1,0,0.881,583.6,7128.0,4.105,288.47314,42.38007
0,0.979,0,0,0,0.079,10.1,6268.0,4.429,288.73029,42.334011
0,0.718,0,0,0,0.531,8.3,5003.0,4.553,290.72195,42.391571
2,0.0,0,0,1,0.196,10.9,4820.0,2.471,300.78308,44.489269
2,0.4808294015396076,0,1,0,13.5485,222.8,3354.0,5.031,287.63586,43.37077
2,0.0,0,1,0,0.63,3602.0,6894.0,4.25,289.91574,43.390789
0,0.4808294015396076,0,0,0,0.166,7.0,5204.0,4.573,293.41785,43.34285
2,0.0,1,0,0,0.669,893.6,5591.0,4.59,294.7326,43.349522
2,0.4808294015396076,1,0,0,1.855,20.8,6640.0,4.208,295.90744,43.385979
0,0.909,0,0,0,0.341,7.5,5110.0,4.582,297.24039,43.397678
2,0.0,1,0,0,0.336,711.8,6919.0,4.099,297.26019,43.306358
2,0.0,1,0,0,0.846,153.3,5629.0,4.586,298.89764,43.394459
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,283.01382,43.483109
2,0.0,0,1,0,0.496,445.6,5284.0,4.518,282.88736,44.43911
2,0.0,0,1,0,1.037,5606.7,6089.0,4.449,284.12369,44.44035
2,0.0,0,0,0,0.412,14.7,3787.0,4.742,284.15799,44.45911
2,0.0,0,1,0,0.908,5446.9,5925.0,4.052,285.05148,44.485138
2,0.0,1,0,0,1.17,141.5,6821.0,3.805,289.2308,44.412483
2,0.0,0,1,0,0.616,1365.1,6881.0,3.831,291.31595,44.462849
0,0.4808294015396076,0,0,0,0.9802,7.1,6018.0,4.615,296.05728,44.461079
0,0.888,0,0,0,0.067,9.5,5470.0,4.509,296.38422,44.433418
2,0.0,0,1,0,1.051,2281.0,6175.0,4.111,296.95325,44.46423
0,0.729,0,0,0,0.198,8.8,6575.0,4.278,289.04196,45.977081
2,0.0,0,1,1,1.312,284.4,5880.0,4.296,294.94177,45.929562
2,0.0,0,1,0,0.677,5867.8,5557.0,4.448,295.12039,45.968552
2,0.0,0,1,0,1.226,711.4,5260.0,3.459,297.28387,45.95311
2,0.0,0,1,0,0.73,2046.8,6297.0,4.006,284.8071,46.098003
0,0.801,0,0,0,0.417,9.3,4201.0,4.675,288.87769,46.059139
2,0.0,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,292.3114,46.073318
2,0.0,0,1,0,1.172,43.3,4961.0,4.545,293.21976,46.05373
2,0.0,0,1,0,1.021,740.2,5427.0,4.633,287.42365,47.373341
0,0.397,0,0,0,0.74,9.8,4885.0,4.61,287.47986,47.360161
2,0.0,0,1,0,0.928,284.7,6065.0,4.427,289.68057,47.31781
2,0.0,0,1,0,0.089,3641.6,5359.0,4.566,291.9364,47.309689
2,0.0,0,1,0,1.883,4414.3,5618.0,4.107,292.59222,47.392277
0,0.4808294015396076,0,0,0,0.5232,9.6,6215.0,3.955,297.47162,47.39994
2,0.4808294015396076,1,0,0,1.0183,3.4,4892.0,4.669,297.59232,47.34536
2,0.0,0,1,0,0.579,303.0,5426.0,4.511,298.13632,47.384529
2,0.0,0,1,0,0.285,1070.6,5843.0,4.413,298.73633,47.37743
2,0.0,0,1,0,0.8,476.7,5335.0,4.624,286.52194,49.069149
0,0.986,0,0,0,0.285,8.5,5523.0,4.566,287.04843,49.02861
0,1.0,0,0,0,0.299,11.7,5836.0,4.417,287.22009,49.053501
2,0.0,1,0,0,0.778,51.1,7117.0,3.964,290.85852,49.052189
0,0.668,0,0,0,0.37,8.9,5838.0,4.529,291.72018,49.084541
2,0.0,0,1,0,1.192,262.6,5258.0,4.508,291.8429,49.119099
2,0.0,1,0,0,0.034,20.0,5866.0,4.301,294.82391,49.158642
2,0.0,0,1,0,1.274,279.1,6437.0,4.237,295.62772,49.178242
